1.9490783214569092,1
1.9490783214569092,1
1.9428021907806396,1
1.9428021907806396,1
1.9330527782440186,1
1.9330527782440186,1
1.9302204847335815,1
1.9302204847335815,1
1.922279953956604,1
1.922279953956604,1
1.9100269079208374,1
1.9100269079208374,1
1.901184320449829,1
1.901184320449829,1
1.8936946392059326,1
1.8936946392059326,1
1.8736251592636108,1
1.8736251592636108,1
1.862343430519104,1
1.862343430519104,1
1.8596382141113281,1
1.8596382141113281,1
1.8439635038375854,1
1.8439635038375854,1
1.83222496509552,1
1.83222496509552,1
1.8241084814071655,1
1.8241084814071655,1
1.8101749420166016,1
1.8101749420166016,1
1.8032455444335938,1
1.8032455444335938,1
1.7873806953430176,1
1.7873806953430176,1
1.7783470153808594,1
1.7783470153808594,1
1.7547270059585571,1
1.7547270059585571,1
1.7410767078399658,1
1.7410767078399658,1
1.737640619277954,1
1.737640619277954,1
1.7290223836898804,1
1.7290223836898804,1
1.7118746042251587,1
1.7118746042251587,1
1.694616436958313,1
1.694616436958313,1
1.682348370552063,1
1.682348370552063,1
1.6688895225524902,1
1.6688895225524902,1
1.6586203575134277,1
1.6586203575134277,1
1.6307984590530396,1
1.6307984590530396,1
1.6199874877929688,1
1.6199874877929688,1
1.6056300401687622,1
1.6056300401687622,1
